ts,gx,gy,gz
2025-09-07T01:45:14.507+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:45:14.857+00:00,-0.305176,-0.366211,-0.183105
2025-09-07T01:45:15.119+00:00,-0.671387,-0.305176,-0.183105
2025-09-07T01:45:15.431+00:00,-0.671387,-0.305176,-0.183105
2025-09-07T01:45:15.739+00:00,-0.793457,-0.366211,-0.183105
2025-09-07T01:45:16.016+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:45:16.283+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:45:16.548+00:00,0.12207,-0.305176,-0.183105
2025-09-07T01:45:16.818+00:00,-0.061035,-0.366211,-0.183105
2025-09-07T01:45:17.074+00:00,-0.244141,-0.366211,-0.12207
2025-09-07T01:45:17.431+00:00,-0.732422,-0.366211,-0.183105
2025-09-07T01:45:17.691+00:00,-0.915527,-0.366211,-0.183105
2025-09-07T01:45:17.943+00:00,-1.037598,-0.305176,-0.183105
2025-09-07T01:45:18.194+00:00,-0.793457,-0.366211,-0.183105
2025-09-07T01:45:18.456+00:00,-0.610352,-0.305176,-0.183105
2025-09-07T01:45:18.699+00:00,-0.244141,-0.427246,-0.183105
2025-09-07T01:45:18.976+00:00,-0.061035,-0.366211,-0.183105
2025-09-07T01:45:19.268+00:00,0.061035,-0.366211,-0.183105
2025-09-07T01:45:19.532+00:00,-0.183105,-0.366211,-0.183105
2025-09-07T01:45:19.798+00:00,-0.793457,-0.366211,-0.183105
2025-09-07T01:45:20.082+00:00,-0.488281,-0.366211,-0.183105
2025-09-07T01:45:20.357+00:00,-1.037598,-0.366211,-0.183105
2025-09-07T01:45:20.623+00:00,-0.061035,-0.366211,-0.12207
2025-09-07T01:45:20.914+00:00,-0.732422,-0.305176,-0.244141
2025-09-07T01:45:21.190+00:00,0.427246,-0.366211,-0.183105
2025-09-07T01:45:21.554+00:00,-0.976562,-0.305176,-0.244141
2025-09-07T01:45:21.872+00:00,-0.183105,-0.427246,-0.183105
2025-09-07T01:45:22.167+00:00,-1.403809,-0.305176,-0.183105
2025-09-07T01:45:22.464+00:00,-0.366211,-0.427246,-0.183105
2025-09-07T01:45:22.763+00:00,-0.671387,-0.305176,-0.183105
2025-09-07T01:45:23.036+00:00,-0.061035,-0.366211,-0.12207
2025-09-07T01:45:23.323+00:00,0.0,-0.366211,-0.12207
2025-09-07T01:45:23.695+00:00,0.183105,-0.366211,-0.12207
2025-09-07T01:45:23.974+00:00,-0.610352,-0.366211,-0.12207
2025-09-07T01:45:24.300+00:00,-0.366211,-0.305176,-0.183105
2025-09-07T01:45:24.597+00:00,-1.037598,-0.305176,-0.183105
2025-09-07T01:45:24.874+00:00,0.183105,-0.366211,-0.183105
2025-09-07T01:45:25.193+00:00,-0.183105,-0.366211,-0.183105
2025-09-07T01:45:25.535+00:00,0.549316,-0.366211,-0.244141
2025-09-07T01:45:25.830+00:00,-0.244141,-0.366211,-0.183105
2025-09-07T01:45:26.123+00:00,-0.427246,-0.427246,-0.183105
2025-09-07T01:45:26.582+00:00,-1.831055,-0.305176,-0.183105
2025-09-07T01:45:26.849+00:00,-2.075195,-0.366211,-0.244141
2025-09-07T01:45:27.146+00:00,-0.793457,-0.366211,-0.183105
2025-09-07T01:45:27.431+00:00,0.12207,-0.366211,-0.183105
2025-09-07T01:45:27.691+00:00,1.403809,-0.366211,-0.244141
2025-09-07T01:45:27.994+00:00,0.854492,-0.366211,-0.244141
2025-09-07T01:45:28.274+00:00,0.305176,-0.427246,-0.183105
2025-09-07T01:45:28.561+00:00,-1.89209,-0.366211,-0.244141
2025-09-07T01:45:28.827+00:00,-2.929688,-0.305176,-0.244141
2025-09-07T01:45:29.105+00:00,-4.272461,-0.305176,-0.244141
2025-09-07T01:45:29.405+00:00,-2.319336,-0.366211,-0.183105
2025-09-07T01:45:29.697+00:00,0.549316,-0.366211,-0.183105
2025-09-07T01:45:29.972+00:00,3.112793,-0.427246,-0.12207
2025-09-07T01:45:30.328+00:00,3.723145,-0.488281,-0.12207
2025-09-07T01:45:30.628+00:00,3.112793,-0.427246,-0.12207
2025-09-07T01:45:30.903+00:00,0.305176,-0.366211,-0.183105
2025-09-07T01:45:31.144+00:00,-2.258301,-0.366211,-0.244141
2025-09-07T01:45:31.396+00:00,-4.02832,-0.244141,-0.244141
2025-09-07T01:45:31.694+00:00,-4.150391,-0.305176,-0.244141
2025-09-07T01:45:31.972+00:00,-3.234863,-0.305176,-0.244141
2025-09-07T01:45:32.268+00:00,-1.647949,-0.366211,-0.244141
2025-09-07T01:45:32.547+00:00,0.0,-0.366211,-0.183105
2025-09-07T01:45:32.835+00:00,0.976562,-0.427246,-0.12207
2025-09-07T01:45:33.281+00:00,1.708984,-0.427246,-0.12207
2025-09-07T01:45:33.563+00:00,1.77002,-0.366211,-0.183105
2025-09-07T01:45:33.879+00:00,1.89209,-0.366211,-0.183105
2025-09-07T01:45:34.176+00:00,1.525879,-0.427246,-0.183105
2025-09-07T01:45:34.436+00:00,-0.12207,-0.366211,-0.183105
2025-09-07T01:45:34.706+00:00,-2.380371,-0.305176,-0.183105
2025-09-07T01:45:34.987+00:00,-4.333496,-0.244141,-0.183105
2025-09-07T01:45:35.275+00:00,-4.638672,-0.305176,-0.183105
2025-09-07T01:45:35.627+00:00,-4.882812,-0.305176,-0.183105
2025-09-07T01:45:35.904+00:00,-1.220703,-0.366211,-0.12207
2025-09-07T01:45:36.204+00:00,1.037598,-0.427246,-0.12207
2025-09-07T01:45:36.508+00:00,5.92041,-0.488281,-0.12207
2025-09-07T01:45:36.774+00:00,3.845215,-0.366211,-0.244141
2025-09-07T01:45:37.047+00:00,3.356934,-0.427246,-0.12207
2025-09-07T01:45:37.307+00:00,-1.403809,-0.305176,-0.183105
2025-09-07T01:45:37.569+00:00,-3.417969,-0.244141,-0.183105
2025-09-07T01:45:37.809+00:00,-5.92041,-0.244141,-0.244141
2025-09-07T01:45:38.063+00:00,-5.615234,-0.305176,-0.183105
2025-09-07T01:45:38.335+00:00,-2.868652,-0.366211,-0.183105
2025-09-07T01:45:38.613+00:00,-0.427246,-0.305176,-0.183105
2025-09-07T01:45:38.880+00:00,2.075195,-0.366211,-0.183105
2025-09-07T01:45:39.151+00:00,3.295898,-0.427246,-0.12207
2025-09-07T01:45:39.415+00:00,2.868652,-0.427246,-0.12207
2025-09-07T01:45:39.705+00:00,0.671387,-0.427246,-0.183105
2025-09-07T01:45:39.966+00:00,-0.427246,-0.366211,-0.183105
2025-09-07T01:45:40.220+00:00,-2.01416,-0.305176,-0.183105
2025-09-07T01:45:40.491+00:00,-1.953125,-0.366211,-0.183105
2025-09-07T01:45:40.780+00:00,-2.929688,-0.305176,-0.244141
2025-09-07T01:45:41.048+00:00,-2.685547,-0.366211,-0.244141
2025-09-07T01:45:41.380+00:00,-2.01416,-0.305176,-0.183105
2025-09-07T01:45:41.634+00:00,-0.549316,-0.366211,-0.183105
2025-09-07T01:45:41.880+00:00,0.366211,-0.366211,-0.183105
2025-09-07T01:45:42.128+00:00,1.953125,-0.427246,-0.183105
2025-09-07T01:45:42.416+00:00,2.929688,-0.427246,-0.12207
2025-09-07T01:45:42.664+00:00,0.427246,-0.427246,-0.244141
2025-09-07T01:45:42.925+00:00,0.061035,-0.366211,-0.244141
2025-09-07T01:45:43.178+00:00,-3.967285,-0.244141,-0.244141
2025-09-07T01:45:43.505+00:00,-1.89209,-0.305176,-0.12207
2025-09-07T01:45:43.782+00:00,-3.173828,-0.305176,-0.183105
2025-09-07T01:45:44.041+00:00,-1.77002,-0.305176,-0.244141
2025-09-07T01:45:44.311+00:00,0.244141,-0.366211,-0.183105
2025-09-07T01:45:44.572+00:00,0.366211,-0.427246,-0.12207
2025-09-07T01:45:44.829+00:00,2.441406,-0.366211,-0.183105
2025-09-07T01:45:45.106+00:00,-0.854492,-0.366211,-0.244141
2025-09-07T01:45:45.380+00:00,1.037598,-0.488281,-0.183105
2025-09-07T01:45:45.652+00:00,0.671387,-0.366211,-0.244141
2025-09-07T01:45:45.980+00:00,2.01416,-0.366211,-0.183105
2025-09-07T01:45:46.243+00:00,-3.295898,-0.305176,-0.183105
2025-09-07T01:45:46.516+00:00,-0.305176,-0.427246,-0.061035
2025-09-07T01:45:46.780+00:00,-5.310059,-0.244141,-0.183105
2025-09-07T01:45:47.023+00:00,-1.89209,-0.366211,-0.183105
2025-09-07T01:45:47.288+00:00,-2.319336,-0.305176,-0.244141
2025-09-07T01:45:47.535+00:00,1.586914,-0.366211,-0.12207
2025-09-07T01:45:47.808+00:00,3.356934,-0.366211,-0.12207
2025-09-07T01:45:48.057+00:00,2.868652,-0.488281,-0.183105
2025-09-07T01:45:48.357+00:00,1.77002,-0.427246,-0.183105
2025-09-07T01:45:48.606+00:00,-1.037598,-0.305176,-0.12207
2025-09-07T01:45:48.886+00:00,-3.845215,-0.305176,-0.244141
2025-09-07T01:45:49.196+00:00,-3.234863,-0.244141,-0.305176
2025-09-07T01:45:49.463+00:00,-2.197266,-0.244141,-0.183105
2025-09-07T01:45:49.711+00:00,0.244141,-0.488281,-0.12207
2025-09-07T01:45:49.978+00:00,1.037598,-0.427246,-0.183105
2025-09-07T01:45:50.306+00:00,1.953125,-0.305176,-0.305176
2025-09-07T01:45:50.623+00:00,-1.77002,-0.244141,-0.183105
2025-09-07T01:45:50.890+00:00,0.854492,-0.488281,0.0
2025-09-07T01:45:51.183+00:00,-2.197266,-0.366211,-0.183105
2025-09-07T01:45:51.435+00:00,0.305176,-0.305176,-0.244141
2025-09-07T01:45:51.698+00:00,-0.915527,-0.305176,-0.244141
2025-09-07T01:45:52.028+00:00,2.319336,-0.427246,-0.12207
2025-09-07T01:45:52.368+00:00,0.671387,-0.305176,-0.183105
2025-09-07T01:45:52.662+00:00,-2.929688,-0.305176,-0.244141
2025-09-07T01:45:52.916+00:00,-3.295898,-0.366211,-0.12207
2025-09-07T01:45:53.190+00:00,-2.441406,-0.305176,-0.12207
2025-09-07T01:45:53.461+00:00,0.12207,-0.366211,-0.183105
2025-09-07T01:45:53.727+00:00,-0.061035,-0.366211,-0.305176
2025-09-07T01:45:54.013+00:00,3.78418,-0.488281,-0.183105
2025-09-07T01:45:54.312+00:00,0.915527,-0.305176,-0.12207
2025-09-07T01:45:54.590+00:00,0.854492,-0.488281,-0.061035
2025-09-07T01:45:54.854+00:00,-3.173828,-0.366211,-0.305176
2025-09-07T01:45:55.111+00:00,-2.380371,-0.244141,-0.244141
2025-09-07T01:45:55.372+00:00,-2.929688,-0.305176,-0.12207
2025-09-07T01:45:55.622+00:00,3.78418,-0.549316,-0.12207
2025-09-07T01:45:55.891+00:00,-0.610352,-0.183105,-0.244141
2025-09-07T01:45:56.163+00:00,1.831055,-0.427246,-0.12207
2025-09-07T01:45:56.430+00:00,-2.075195,-0.366211,-0.12207
2025-09-07T01:45:56.713+00:00,0.0,-0.366211,-0.244141
2025-09-07T01:45:57.007+00:00,-4.760742,-0.183105,-0.366211
2025-09-07T01:45:57.259+00:00,0.244141,-0.427246,-0.12207
2025-09-07T01:45:57.554+00:00,-1.464844,-0.427246,-0.12207
2025-09-07T01:45:57.807+00:00,4.943848,-0.427246,-0.12207
2025-09-07T01:45:58.069+00:00,-2.990723,-0.183105,-0.366211
2025-09-07T01:45:58.336+00:00,3.662109,-0.610352,-0.183105
2025-09-07T01:45:58.598+00:00,-2.441406,-0.244141,-0.061035
2025-09-07T01:45:58.878+00:00,-0.488281,-0.366211,-0.12207
2025-09-07T01:45:59.131+00:00,-3.662109,-0.305176,-0.366211
2025-09-07T01:45:59.406+00:00,0.366211,-0.305176,-0.183105
2025-09-07T01:45:59.680+00:00,0.061035,-0.244141,-0.061035
